age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
47,blue-collar,married,primary,no,328,yes,no,cellular,7.0,may,58.0,1.0,-1.0,0.0,unknown,no,Low Risk
25,admin.,single,secondary,no,122,yes,no,cellular,7.0,may,481.0,2.0,-1.0,0.0,unknown,yes,Low Risk
46,management,married,secondary,no,21,yes,no,cellular,7.0,may,124.0,1.0,338.0,2.0,failure,no,Low Risk
35,technician,single,secondary,no,1467,yes,yes,cellular,7.0,may,381.0,1.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,divorced,primary,no,1234,yes,no,cellular,7.0,may,307.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,blue-collar,divorced,primary,no,57,yes,yes,cellular,7.0,may,355.0,1.0,-1.0,0.0,unknown,no,High Risk
27,student,single,tertiary,no,37,yes,no,cellular,7.0,may,125.0,1.0,364.0,1.0,failure,no,Low Risk
23,blue-collar,single,secondary,no,537,yes,no,cellular,7.0,may,172.0,1.0,353.0,2.0,other,no,Low Risk
47,blue-collar,married,primary,no,206,yes,yes,cellular,7.0,may,118.0,1.0,-1.0,0.0,unknown,no,High Risk
50,management,married,secondary,no,0,yes,yes,cellular,7.0,may,55.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,single,tertiary,no,5365,yes,no,cellular,7.0,may,412.0,2.0,-1.0,0.0,unknown,no,Low Risk
57,retired,married,secondary,no,455,yes,no,cellular,7.0,may,361.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,married,secondary,no,-109,yes,yes,cellular,7.0,may,160.0,4.0,-1.0,0.0,unknown,no,High Risk
34,entrepreneur,married,secondary,no,393,yes,no,cellular,7.0,may,174.0,1.0,293.0,3.0,failure,no,Low Risk
47,services,married,secondary,no,278,yes,no,cellular,7.0,may,51.0,1.0,366.0,1.0,other,no,Low Risk
50,services,married,primary,no,5024,yes,yes,cellular,7.0,may,661.0,1.0,267.0,11.0,other,yes,High Risk
34,blue-collar,married,unknown,no,0,yes,no,cellular,7.0,may,183.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,services,married,secondary,no,1323,yes,yes,cellular,7.0,may,99.0,1.0,-1.0,0.0,unknown,no,High Risk
55,services,married,secondary,no,0,no,no,cellular,7.0,may,110.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,services,married,secondary,no,1703,yes,no,cellular,7.0,may,101.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,single,primary,no,181,yes,no,cellular,7.0,may,174.0,1.0,343.0,2.0,failure,no,Low Risk
53,blue-collar,married,secondary,no,148,yes,no,cellular,7.0,may,66.0,1.0,359.0,1.0,failure,no,Low Risk
40,blue-collar,married,primary,no,32,yes,no,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,blue-collar,married,secondary,no,160,yes,no,cellular,7.0,may,136.0,1.0,359.0,1.0,failure,no,Low Risk
49,technician,married,secondary,no,0,yes,no,cellular,7.0,may,190.0,1.0,276.0,1.0,other,no,Low Risk
36,blue-collar,married,secondary,no,0,yes,no,cellular,7.0,may,332.0,1.0,-1.0,0.0,unknown,no,Low Risk
44,services,married,primary,no,3,yes,no,cellular,7.0,may,228.0,1.0,-1.0,0.0,unknown,no,Low Risk
54,blue-collar,married,primary,no,6242,yes,no,cellular,7.0,may,162.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,services,divorced,secondary,no,339,yes,no,cellular,7.0,may,43.0,3.0,-1.0,0.0,unknown,no,Low Risk
51,technician,married,secondary,no,-1944,yes,no,cellular,7.0,may,623.0,1.0,-1.0,0.0,unknown,yes,High Risk
55,blue-collar,married,secondary,no,2854,yes,no,cellular,7.0,may,312.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,technician,married,secondary,no,77,yes,no,cellular,7.0,may,56.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,management,married,tertiary,no,1544,yes,no,cellular,7.0,may,265.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,blue-collar,single,secondary,no,2227,yes,no,cellular,7.0,may,219.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,single,secondary,no,-219,yes,no,cellular,7.0,may,446.0,6.0,342.0,2.0,failure,no,High Risk
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7.0,may,263.0,1.0,293.0,3.0,failure,no,High Risk
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,7.0,may,135.0,1.0,-1.0,0.0,unknown,no,Low Risk
58,blue-collar,married,unknown,no,807,yes,no,cellular,7.0,may,57.0,1.0,366.0,2.0,failure,no,Low Risk
31,technician,single,secondary,no,656,yes,no,cellular,7.0,may,158.0,1.0,275.0,1.0,other,no,Low Risk
40,blue-collar,married,secondary,no,1938,yes,no,cellular,7.0,may,228.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,admin.,married,secondary,no,3025,no,no,cellular,7.0,may,476.0,1.0,352.0,1.0,other,yes,Low Risk
38,technician,married,secondary,no,0,yes,yes,cellular,7.0,may,193.0,2.0,296.0,5.0,other,no,High Risk
36,blue-collar,married,secondary,no,2095,yes,no,cellular,7.0,may,122.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,blue-collar,married,primary,no,728,yes,no,cellular,7.0,may,247.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,married,secondary,no,489,yes,no,cellular,7.0,may,103.0,2.0,349.0,4.0,failure,no,Low Risk
34,technician,divorced,secondary,no,592,yes,no,cellular,7.0,may,67.0,3.0,-1.0,0.0,unknown,no,Low Risk
25,services,married,secondary,no,51,yes,yes,cellular,7.0,may,159.0,2.0,357.0,2.0,failure,no,High Risk
35,admin.,married,secondary,no,0,yes,no,cellular,7.0,may,121.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,services,married,secondary,no,15,yes,no,cellular,7.0,may,182.0,2.0,356.0,1.0,failure,no,Low Risk
45,admin.,single,secondary,no,-101,yes,no,cellular,7.0,may,101.0,1.0,301.0,1.0,failure,no,High Risk
34,management,married,tertiary,no,676,no,no,cellular,7.0,may,156.0,1.0,177.0,1.0,success,no,Low Risk
60,blue-collar,married,unknown,no,2090,yes,no,cellular,7.0,may,957.0,2.0,-1.0,0.0,unknown,yes,Low Risk
49,blue-collar,married,secondary,no,-327,yes,no,cellular,7.0,may,423.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-99,yes,yes,cellular,7.0,may,258.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,478,yes,no,cellular,7.0,may,349.0,1.0,338.0,1.0,failure,no,Low Risk
28,technician,single,secondary,no,618,yes,no,cellular,7.0,may,281.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,services,married,tertiary,no,218,yes,no,cellular,7.0,may,154.0,3.0,363.0,2.0,failure,no,Low Risk
59,management,divorced,tertiary,yes,-23,yes,no,telephone,7.0,may,287.0,2.0,-1.0,0.0,unknown,no,High Risk
28,technician,married,secondary,no,7449,yes,no,cellular,7.0,may,193.0,1.0,-1.0,0.0,unknown,no,Low Risk
31,technician,single,secondary,no,1626,no,no,cellular,7.0,may,356.0,2.0,286.0,3.0,failure,no,Low Risk
30,management,single,tertiary,no,492,yes,no,cellular,7.0,may,94.0,1.0,-1.0,0.0,unknown,no,Low Risk
53,technician,single,tertiary,no,757,yes,no,cellular,7.0,may,122.0,2.0,-1.0,0.0,unknown,no,Low Risk
47,blue-collar,divorced,primary,no,223,yes,no,telephone,7.0,may,140.0,2.0,-1.0,0.0,unknown,no,Low Risk
56,blue-collar,married,unknown,no,982,yes,yes,cellular,7.0,may,135.0,2.0,-1.0,0.0,unknown,no,High Risk
44,management,married,tertiary,no,430,no,no,cellular,7.0,may,97.0,2.0,171.0,2.0,failure,no,Low Risk
31,management,single,secondary,no,202,yes,no,cellular,7.0,may,590.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,single,primary,no,216,yes,no,cellular,7.0,may,87.0,2.0,351.0,1.0,success,no,Low Risk
43,blue-collar,divorced,secondary,no,-91,yes,yes,cellular,7.0,may,92.0,3.0,167.0,4.0,other,no,High Risk
51,services,married,secondary,no,753,yes,no,cellular,7.0,may,541.0,2.0,-1.0,0.0,unknown,no,Low Risk
23,technician,single,unknown,no,231,yes,no,cellular,7.0,may,560.0,3.0,367.0,1.0,other,no,Low Risk
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7.0,may,295.0,1.0,168.0,4.0,other,no,Low Risk
36,admin.,single,secondary,no,9,yes,no,cellular,7.0,may,473.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7.0,may,195.0,1.0,357.0,1.0,failure,no,Low Risk
28,blue-collar,single,primary,no,553,yes,no,cellular,7.0,may,225.0,3.0,321.0,3.0,failure,no,Low Risk
24,technician,single,secondary,no,1371,yes,yes,cellular,7.0,may,166.0,2.0,-1.0,0.0,unknown,no,High Risk
53,blue-collar,single,unknown,no,160,yes,no,cellular,7.0,may,589.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,services,married,primary,no,2386,yes,no,cellular,7.0,may,228.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,management,divorced,tertiary,yes,-1,yes,yes,cellular,7.0,may,101.0,1.0,349.0,1.0,failure,no,High Risk
25,blue-collar,single,primary,no,758,yes,no,cellular,7.0,may,258.0,1.0,357.0,1.0,failure,no,Low Risk
25,student,single,tertiary,no,0,yes,no,cellular,7.0,may,178.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,self-employed,single,secondary,no,766,yes,no,cellular,7.0,may,253.0,2.0,304.0,4.0,failure,no,Low Risk
29,technician,single,tertiary,no,0,yes,no,cellular,7.0,may,347.0,2.0,337.0,6.0,failure,yes,Low Risk
48,admin.,married,secondary,no,368,yes,no,telephone,7.0,may,430.0,2.0,367.0,2.0,failure,no,Low Risk
36,blue-collar,married,primary,no,441,yes,no,cellular,7.0,may,100.0,4.0,358.0,1.0,failure,no,Low Risk
43,management,married,tertiary,no,1429,yes,no,cellular,7.0,may,1030.0,1.0,169.0,3.0,success,yes,Low Risk
31,management,single,tertiary,no,0,yes,no,cellular,7.0,may,45.0,1.0,22.0,2.0,failure,no,Low Risk
38,services,married,primary,no,0,yes,yes,cellular,7.0,may,127.0,1.0,171.0,2.0,other,no,High Risk
27,management,single,tertiary,no,405,yes,no,cellular,7.0,may,129.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,management,single,tertiary,no,243,yes,no,cellular,7.0,may,160.0,2.0,360.0,3.0,failure,no,Low Risk
53,admin.,divorced,secondary,no,26,yes,no,cellular,7.0,may,56.0,1.0,359.0,1.0,failure,no,Low Risk
40,blue-collar,married,secondary,no,356,yes,yes,cellular,7.0,may,1254.0,3.0,365.0,1.0,failure,no,High Risk
31,admin.,single,secondary,no,0,yes,no,cellular,7.0,may,895.0,2.0,295.0,2.0,failure,yes,Low Risk
53,entrepreneur,married,secondary,no,162,yes,no,cellular,7.0,may,270.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,secondary,no,54,yes,no,cellular,7.0,may,279.0,1.0,367.0,1.0,failure,no,Low Risk
48,management,divorced,secondary,no,122,yes,no,telephone,7.0,may,325.0,1.0,-1.0,0.0,unknown,no,Low Risk
57,technician,married,secondary,no,1753,yes,no,cellular,7.0,may,539.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,unknown,no,175,no,no,cellular,7.0,may,54.0,1.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,primary,no,956,yes,no,cellular,7.0,may,643.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,blue-collar,single,secondary,no,311,yes,no,cellular,7.0,may,798.0,2.0,-1.0,0.0,unknown,yes,Low Risk
30,admin.,single,secondary,no,239,yes,no,cellular,7.0,may,115.0,3.0,-1.0,0.0,unknown,no,Low Risk
24,management,single,tertiary,no,1085,no,yes,cellular,7.0,may,95.0,6.0,-1.0,0.0,unknown,no,High Risk
42,admin.,single,secondary,no,2790,yes,no,cellular,7.0,may,425.0,1.0,336.0,1.0,failure,no,Low Risk
27,blue-collar,single,secondary,no,4,yes,no,cellular,7.0,may,153.0,2.0,-1.0,0.0,unknown,no,Low Risk
35,blue-collar,single,secondary,no,142,yes,no,cellular,7.0,may,266.0,2.0,168.0,1.0,failure,no,Low Risk
34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7.0,may,57.0,1.0,-1.0,0.0,unknown,no,High Risk
32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7.0,may,243.0,2.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,4646,yes,no,cellular,7.0,may,33.0,3.0,359.0,1.0,failure,no,Low Risk
38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7.0,may,330.0,1.0,342.0,1.0,failure,no,Low Risk
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7.0,may,308.0,1.0,335.0,3.0,failure,no,High Risk
47,management,married,tertiary,no,618,yes,no,cellular,7.0,may,50.0,2.0,359.0,3.0,failure,no,Low Risk
58,management,married,tertiary,no,246,yes,no,cellular,7.0,may,245.0,2.0,288.0,2.0,failure,no,Low Risk
28,admin.,married,secondary,no,-393,yes,yes,cellular,7.0,may,247.0,2.0,349.0,2.0,failure,no,High Risk
38,management,married,unknown,no,546,yes,no,cellular,7.0,may,437.0,3.0,351.0,2.0,failure,no,Low Risk
27,student,single,secondary,no,8366,no,no,cellular,7.0,may,458.0,2.0,349.0,1.0,other,no,Low Risk
43,other,married,secondary,no,703,yes,no,cellular,7.0,may,96.0,3.0,301.0,1.0,failure,no,Low Risk
28,admin.,single,secondary,no,697,yes,no,cellular,7.0,may,404.0,2.0,-1.0,0.0,unknown,no,Low Risk
52,management,married,tertiary,no,-1224,yes,no,cellular,7.0,may,253.0,4.0,-1.0,0.0,unknown,no,High Risk
36,admin.,divorced,secondary,no,181,yes,no,cellular,7.0,may,271.0,2.0,-1.0,0.0,unknown,no,Low Risk
26,services,single,secondary,no,5533,yes,no,cellular,7.0,may,582.0,2.0,283.0,4.0,failure,no,Low Risk
42,blue-collar,divorced,primary,yes,78,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no,High Risk
28,self-employed,single,tertiary,no,270,yes,no,cellular,7.0,may,49.0,2.0,345.0,2.0,failure,no,Low Risk
35,blue-collar,married,primary,no,1033,yes,no,cellular,7.0,may,244.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,blue-collar,married,primary,no,162,yes,no,cellular,7.0,may,924.0,3.0,-1.0,0.0,unknown,no,Low Risk
27,services,single,secondary,no,814,yes,no,cellular,7.0,may,62.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,management,married,tertiary,no,0,yes,no,cellular,7.0,may,240.0,3.0,293.0,5.0,failure,no,Low Risk
29,management,married,tertiary,no,2417,yes,no,cellular,7.0,may,126.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,technician,single,secondary,no,417,yes,yes,cellular,7.0,may,188.0,2.0,366.0,2.0,other,no,High Risk
37,management,married,tertiary,no,19,yes,no,cellular,7.0,may,580.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,technician,divorced,secondary,no,2,yes,no,cellular,7.0,may,600.0,2.0,330.0,17.0,failure,no,Low Risk
56,technician,married,secondary,no,264,yes,yes,cellular,7.0,may,639.0,2.0,280.0,5.0,success,no,High Risk
41,blue-collar,married,secondary,no,424,yes,no,cellular,7.0,may,83.0,5.0,-1.0,0.0,unknown,no,Low Risk
33,admin.,married,secondary,no,543,yes,no,cellular,7.0,may,244.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,self-employed,single,tertiary,no,75,yes,no,cellular,7.0,may,245.0,3.0,-1.0,0.0,unknown,no,Low Risk
54,blue-collar,divorced,secondary,no,1145,yes,no,cellular,7.0,may,178.0,3.0,-1.0,0.0,unknown,no,Low Risk
24,technician,married,secondary,no,432,yes,no,cellular,7.0,may,212.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,technician,divorced,secondary,no,411,yes,no,cellular,7.0,may,17.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,housemaid,married,secondary,no,556,yes,no,cellular,7.0,may,35.0,3.0,-1.0,0.0,unknown,no,Low Risk
33,services,married,primary,no,0,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,entrepreneur,married,tertiary,no,193,yes,no,cellular,7.0,may,201.0,8.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,primary,no,0,yes,yes,cellular,7.0,may,209.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,secondary,no,2000,yes,no,cellular,7.0,may,198.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,admin.,married,secondary,no,48,yes,no,cellular,7.0,may,1806.0,2.0,287.0,3.0,other,yes,Low Risk
34,technician,single,secondary,no,105,yes,no,cellular,7.0,may,146.0,2.0,171.0,3.0,failure,no,Low Risk
27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7.0,may,202.0,2.0,349.0,1.0,other,no,High Risk
31,admin.,married,secondary,no,799,yes,no,cellular,7.0,may,556.0,3.0,-1.0,0.0,unknown,no,Low Risk
35,admin.,divorced,secondary,no,0,yes,no,cellular,7.0,may,262.0,2.0,-1.0,0.0,unknown,no,Low Risk
31,technician,single,unknown,no,460,yes,no,cellular,7.0,may,189.0,2.0,-1.0,0.0,unknown,no,Low Risk
23,housemaid,married,tertiary,no,66,yes,no,cellular,7.0,may,1391.0,2.0,-1.0,0.0,unknown,yes,Low Risk
26,housemaid,married,secondary,no,13,yes,no,cellular,7.0,may,132.0,2.0,293.0,1.0,other,no,Low Risk
31,unemployed,single,tertiary,no,140,yes,no,telephone,7.0,may,11.0,2.0,-1.0,0.0,unknown,no,Low Risk
51,management,married,tertiary,no,1854,yes,yes,cellular,7.0,may,166.0,3.0,338.0,2.0,failure,no,High Risk
53,blue-collar,married,primary,no,2144,yes,no,cellular,7.0,may,217.0,2.0,342.0,1.0,failure,no,Low Risk
49,blue-collar,single,primary,no,2146,yes,no,cellular,7.0,may,1516.0,2.0,353.0,2.0,other,yes,Low Risk
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7.0,may,202.0,2.0,167.0,1.0,failure,no,Low Risk
38,admin.,divorced,tertiary,no,2801,yes,yes,cellular,7.0,may,252.0,2.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,secondary,no,660,yes,yes,cellular,7.0,may,93.0,4.0,168.0,3.0,failure,no,High Risk
38,blue-collar,single,primary,no,0,yes,no,cellular,7.0,may,350.0,2.0,-1.0,0.0,unknown,no,Low Risk
57,services,married,secondary,no,1577,yes,no,telephone,7.0,may,908.0,2.0,357.0,1.0,other,no,Low Risk
33,blue-collar,married,primary,no,50,yes,no,cellular,7.0,may,246.0,2.0,-1.0,0.0,unknown,no,Low Risk
29,blue-collar,married,secondary,no,-20,yes,no,cellular,7.0,may,140.0,3.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,1664,yes,no,cellular,7.0,may,603.0,2.0,17.0,2.0,failure,no,Low Risk
44,self-employed,married,tertiary,no,11757,no,no,cellular,7.0,may,152.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,unemployed,single,secondary,no,490,yes,yes,cellular,7.0,may,739.0,2.0,325.0,3.0,failure,no,High Risk
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7.0,may,245.0,3.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7.0,may,300.0,2.0,-1.0,0.0,unknown,no,High Risk
41,technician,divorced,secondary,no,348,yes,no,cellular,7.0,may,225.0,2.0,275.0,2.0,failure,no,Low Risk
28,admin.,single,secondary,no,-181,yes,yes,cellular,7.0,may,429.0,2.0,343.0,4.0,failure,no,High Risk
32,blue-collar,single,secondary,no,567,yes,no,cellular,7.0,may,275.0,2.0,342.0,4.0,other,no,Low Risk
32,management,divorced,tertiary,yes,-277,yes,no,cellular,7.0,may,196.0,3.0,-1.0,0.0,unknown,no,High Risk
33,technician,single,secondary,no,5214,yes,no,cellular,7.0,may,293.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,unemployed,married,secondary,no,356,yes,no,cellular,7.0,may,787.0,3.0,356.0,2.0,failure,yes,Low Risk
37,blue-collar,married,secondary,no,740,yes,no,cellular,7.0,may,434.0,3.0,342.0,2.0,failure,no,Low Risk
55,retired,married,secondary,no,1,yes,no,telephone,7.0,may,79.0,2.0,360.0,6.0,other,no,Low Risk
32,entrepreneur,married,tertiary,no,0,yes,no,cellular,7.0,may,388.0,2.0,349.0,2.0,failure,no,Low Risk
50,management,married,tertiary,no,1174,yes,no,cellular,7.0,may,128.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,technician,married,secondary,no,1240,no,no,cellular,7.0,may,269.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,technician,single,tertiary,no,2626,yes,yes,cellular,7.0,may,217.0,2.0,351.0,2.0,other,no,High Risk
32,blue-collar,single,tertiary,no,3014,yes,no,cellular,7.0,may,291.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,admin.,married,secondary,no,168,yes,no,cellular,7.0,may,249.0,2.0,169.0,1.0,failure,no,Low Risk
38,entrepreneur,married,unknown,no,1134,yes,no,cellular,7.0,may,249.0,4.0,332.0,3.0,failure,no,Low Risk
29,management,married,tertiary,no,991,no,no,cellular,7.0,may,109.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,admin.,married,secondary,no,203,yes,yes,cellular,7.0,may,219.0,2.0,-1.0,0.0,unknown,no,High Risk
36,management,divorced,tertiary,no,-252,yes,no,cellular,7.0,may,235.0,2.0,293.0,1.0,other,no,High Risk
55,management,divorced,tertiary,no,608,yes,no,cellular,7.0,may,161.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,management,married,tertiary,no,591,yes,no,cellular,7.0,may,181.0,2.0,255.0,5.0,failure,no,Low Risk
39,services,single,secondary,no,1163,yes,no,cellular,7.0,may,432.0,3.0,363.0,2.0,other,no,Low Risk
59,retired,married,secondary,no,417,yes,no,cellular,7.0,may,476.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,secondary,no,62,yes,no,cellular,7.0,may,877.0,3.0,-1.0,0.0,unknown,yes,Low Risk
33,technician,married,secondary,no,348,yes,no,cellular,7.0,may,263.0,2.0,294.0,1.0,success,no,Low Risk
31,services,single,secondary,no,1192,yes,no,cellular,7.0,may,156.0,2.0,349.0,2.0,other,no,Low Risk
24,services,single,secondary,no,638,yes,yes,cellular,7.0,may,792.0,3.0,-1.0,0.0,unknown,yes,High Risk
36,technician,married,secondary,no,197,yes,no,cellular,7.0,may,589.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,technician,divorced,secondary,no,-154,yes,no,cellular,7.0,may,215.0,2.0,294.0,1.0,failure,no,High Risk
30,technician,single,tertiary,no,3086,yes,no,cellular,7.0,may,84.0,3.0,168.0,1.0,failure,no,Low Risk
43,services,single,secondary,no,37,yes,no,cellular,7.0,may,329.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,technician,divorced,tertiary,no,2558,no,no,cellular,7.0,may,680.0,2.0,367.0,2.0,failure,no,Low Risk
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7.0,may,553.0,3.0,288.0,1.0,other,yes,High Risk
35,blue-collar,married,secondary,no,848,yes,no,cellular,7.0,may,174.0,3.0,366.0,2.0,failure,no,Low Risk
29,self-employed,married,tertiary,no,0,yes,no,cellular,7.0,may,253.0,2.0,302.0,1.0,failure,no,Low Risk
33,blue-collar,married,secondary,no,1221,yes,no,cellular,7.0,may,127.0,6.0,-1.0,0.0,unknown,no,Low Risk
27,technician,married,secondary,no,130,yes,no,cellular,7.0,may,265.0,3.0,-1.0,0.0,unknown,no,Low Risk
27,housemaid,single,tertiary,no,979,yes,no,cellular,7.0,may,272.0,4.0,357.0,1.0,other,no,Low Risk
32,blue-collar,married,secondary,no,2263,no,no,cellular,7.0,may,113.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,services,divorced,secondary,no,608,yes,yes,cellular,7.0,may,1135.0,3.0,323.0,30.0,failure,yes,High Risk
32,services,single,secondary,no,1274,yes,no,cellular,7.0,may,239.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,management,married,tertiary,no,60,no,no,telephone,7.0,may,376.0,2.0,339.0,7.0,failure,no,Low Risk
32,admin.,single,secondary,no,626,yes,no,cellular,7.0,may,324.0,2.0,351.0,1.0,failure,no,Low Risk
30,management,married,tertiary,no,86,yes,yes,cellular,7.0,may,255.0,6.0,169.0,3.0,failure,no,High Risk
32,admin.,married,unknown,no,516,yes,no,cellular,7.0,may,20.0,8.0,-1.0,0.0,unknown,no,Low Risk
43,admin.,divorced,secondary,no,146,yes,no,cellular,7.0,may,274.0,3.0,358.0,2.0,failure,no,Low Risk
33,blue-collar,married,secondary,no,0,yes,no,cellular,7.0,may,831.0,4.0,-1.0,0.0,unknown,no,Low Risk
52,management,married,tertiary,no,0,yes,yes,cellular,7.0,may,541.0,3.0,343.0,5.0,failure,no,High Risk
58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7.0,may,162.0,7.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,married,secondary,no,-158,yes,yes,cellular,7.0,may,892.0,2.0,-1.0,0.0,unknown,no,High Risk
59,management,married,primary,no,0,yes,no,telephone,7.0,may,123.0,3.0,-1.0,0.0,unknown,no,Low Risk
57,technician,married,secondary,no,3071,yes,yes,cellular,7.0,may,63.0,3.0,-1.0,0.0,unknown,no,High Risk
39,technician,divorced,secondary,no,291,yes,no,cellular,7.0,may,882.0,2.0,-1.0,0.0,unknown,yes,Low Risk
44,management,divorced,tertiary,no,0,yes,no,telephone,7.0,may,146.0,4.0,-1.0,0.0,unknown,no,Low Risk
25,self-employed,single,secondary,no,933,yes,no,cellular,7.0,may,463.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,primary,no,823,yes,no,telephone,7.0,may,174.0,12.0,-1.0,0.0,unknown,no,Low Risk
24,technician,single,secondary,no,-540,yes,no,cellular,7.0,may,190.0,2.0,-1.0,0.0,unknown,no,High Risk
25,technician,divorced,tertiary,no,2317,yes,no,cellular,7.0,may,273.0,4.0,-1.0,0.0,unknown,no,Low Risk
33,services,married,secondary,no,0,yes,yes,cellular,7.0,may,172.0,2.0,-1.0,0.0,unknown,no,High Risk
46,retired,married,primary,no,-35,yes,no,cellular,7.0,may,304.0,3.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,secondary,no,26,yes,no,cellular,7.0,may,245.0,5.0,366.0,2.0,failure,no,Low Risk
38,services,married,tertiary,no,563,yes,no,cellular,7.0,may,251.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,technician,divorced,secondary,no,0,yes,no,cellular,7.0,may,177.0,2.0,-1.0,0.0,unknown,no,Low Risk
26,student,single,secondary,no,279,no,no,cellular,7.0,may,239.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,married,tertiary,no,464,yes,no,cellular,7.0,may,100.0,1.0,-1.0,0.0,unknown,no,Low Risk
22,student,single,secondary,no,252,yes,no,cellular,7.0,may,206.0,3.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,7.0,may,878.0,3.0,170.0,5.0,failure,yes,High Risk
39,services,single,secondary,no,403,yes,no,cellular,7.0,may,1262.0,3.0,-1.0,0.0,unknown,yes,Low Risk
46,technician,married,secondary,no,-408,yes,yes,telephone,7.0,may,138.0,4.0,286.0,1.0,other,no,High Risk
