age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
46,entrepreneur,married,tertiary,no,25204,yes,yes,cellular,6.0,may,72.0,1.0,-1.0,0.0,unknown,no,High Risk
40,management,married,tertiary,no,-606,yes,no,cellular,6.0,may,90.0,1.0,345.0,1.0,failure,no,High Risk
34,blue-collar,married,secondary,no,-349,yes,no,cellular,6.0,may,208.0,1.0,365.0,1.0,failure,no,High Risk
31,technician,single,secondary,no,53,yes,yes,cellular,6.0,may,530.0,1.0,-1.0,0.0,unknown,yes,High Risk
30,admin.,married,secondary,no,-150,yes,no,cellular,6.0,may,174.0,1.0,365.0,1.0,failure,no,High Risk
27,entrepreneur,married,unknown,no,345,yes,yes,cellular,6.0,may,465.0,1.0,289.0,4.0,failure,no,High Risk
35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6.0,may,128.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,primary,no,1137,yes,yes,cellular,6.0,may,274.0,1.0,-1.0,0.0,unknown,no,High Risk
53,blue-collar,married,secondary,no,380,yes,yes,cellular,6.0,may,42.0,1.0,302.0,1.0,failure,no,High Risk
35,blue-collar,single,secondary,no,-441,yes,no,cellular,6.0,may,151.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,divorced,tertiary,no,415,yes,yes,cellular,6.0,may,984.0,1.0,343.0,4.0,failure,yes,High Risk
25,blue-collar,single,secondary,yes,15,yes,no,telephone,6.0,may,44.0,1.0,-1.0,0.0,unknown,no,High Risk
25,services,married,secondary,no,-97,yes,no,cellular,6.0,may,143.0,1.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,secondary,no,854,yes,yes,cellular,6.0,may,181.0,1.0,-1.0,0.0,unknown,no,High Risk
44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6.0,may,96.0,2.0,295.0,5.0,failure,no,High Risk
43,management,married,primary,no,88,no,yes,cellular,6.0,may,210.0,1.0,-1.0,0.0,unknown,no,High Risk
37,admin.,single,secondary,no,465,yes,yes,cellular,6.0,may,116.0,1.0,-1.0,0.0,unknown,no,High Risk
33,admin.,divorced,secondary,yes,-18,yes,no,cellular,6.0,may,244.0,1.0,359.0,3.0,failure,no,High Risk
53,entrepreneur,married,tertiary,no,54,yes,yes,cellular,6.0,may,123.0,1.0,169.0,1.0,failure,no,High Risk
46,services,divorced,secondary,no,281,yes,yes,cellular,6.0,may,267.0,1.0,-1.0,0.0,unknown,no,High Risk
43,unemployed,married,primary,no,9,yes,yes,cellular,6.0,may,472.0,1.0,-1.0,0.0,unknown,no,High Risk
38,management,single,tertiary,no,171,yes,yes,cellular,6.0,may,60.0,1.0,272.0,3.0,failure,no,High Risk
29,services,married,secondary,no,0,yes,yes,cellular,6.0,may,315.0,1.0,281.0,15.0,other,no,High Risk
35,admin.,married,secondary,no,-244,yes,yes,cellular,6.0,may,118.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,primary,no,-298,yes,no,cellular,6.0,may,296.0,1.0,-1.0,0.0,unknown,no,High Risk
33,admin.,married,secondary,no,2468,yes,yes,cellular,6.0,may,84.0,1.0,282.0,4.0,failure,no,High Risk
34,management,divorced,tertiary,no,-401,yes,no,cellular,6.0,may,378.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,married,tertiary,no,-15,yes,no,cellular,6.0,may,33.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,0,yes,yes,cellular,6.0,may,155.0,5.0,-1.0,0.0,unknown,no,High Risk
39,management,married,secondary,no,-473,yes,no,cellular,6.0,may,318.0,1.0,-1.0,0.0,unknown,no,High Risk
42,technician,single,tertiary,no,-380,yes,no,cellular,6.0,may,413.0,1.0,294.0,1.0,other,no,High Risk
31,blue-collar,single,secondary,no,1979,yes,yes,cellular,6.0,may,1205.0,1.0,-1.0,0.0,unknown,yes,High Risk
32,technician,single,secondary,no,-569,yes,no,cellular,6.0,may,107.0,1.0,-1.0,0.0,unknown,no,High Risk
42,management,married,primary,no,-679,yes,yes,cellular,6.0,may,159.0,1.0,343.0,2.0,failure,no,High Risk
33,services,married,secondary,yes,2,no,no,cellular,6.0,may,136.0,5.0,-1.0,0.0,unknown,no,High Risk
51,management,divorced,tertiary,no,93,yes,yes,cellular,6.0,may,221.0,1.0,-1.0,0.0,unknown,no,High Risk
38,technician,single,secondary,no,613,yes,yes,cellular,6.0,may,285.0,2.0,254.0,14.0,other,no,High Risk
33,blue-collar,married,primary,no,-457,yes,yes,cellular,6.0,may,128.0,1.0,350.0,1.0,failure,no,High Risk
52,services,divorced,primary,no,432,yes,yes,cellular,6.0,may,44.0,4.0,-1.0,0.0,unknown,no,High Risk
50,admin.,divorced,secondary,yes,2405,yes,no,cellular,6.0,may,114.0,1.0,287.0,8.0,failure,no,High Risk
32,blue-collar,single,secondary,yes,-206,yes,no,cellular,6.0,may,148.0,1.0,-1.0,0.0,unknown,no,High Risk
46,entrepreneur,married,tertiary,no,0,yes,yes,cellular,6.0,may,37.0,1.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,single,unknown,yes,17,yes,no,cellular,6.0,may,72.0,1.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,single,primary,no,-95,yes,no,cellular,6.0,may,204.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,single,secondary,no,-110,yes,no,cellular,6.0,may,428.0,1.0,-1.0,0.0,unknown,no,High Risk
46,management,married,secondary,no,-27,yes,no,cellular,6.0,may,289.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,80,yes,yes,cellular,6.0,may,317.0,1.0,363.0,1.0,failure,no,High Risk
27,blue-collar,single,secondary,yes,-233,yes,no,cellular,6.0,may,728.0,1.0,-1.0,0.0,unknown,no,High Risk
27,technician,single,secondary,no,2,yes,yes,cellular,6.0,may,554.0,2.0,356.0,1.0,failure,yes,High Risk
48,management,married,tertiary,no,586,yes,yes,cellular,6.0,may,179.0,2.0,-1.0,0.0,unknown,no,High Risk
45,management,married,tertiary,no,-192,yes,no,cellular,6.0,may,138.0,3.0,-1.0,0.0,unknown,no,High Risk
45,unemployed,divorced,secondary,no,728,yes,yes,cellular,6.0,may,156.0,2.0,169.0,1.0,failure,no,High Risk
25,services,single,secondary,no,-121,yes,no,cellular,6.0,may,343.0,2.0,-1.0,0.0,unknown,no,High Risk
29,technician,single,tertiary,no,183,yes,yes,cellular,6.0,may,64.0,1.0,343.0,2.0,failure,no,High Risk
35,services,divorced,secondary,no,-33,no,yes,cellular,6.0,may,109.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,tertiary,no,748,yes,yes,cellular,6.0,may,161.0,1.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,secondary,no,-216,yes,no,cellular,6.0,may,197.0,1.0,282.0,3.0,failure,no,High Risk
37,blue-collar,single,primary,yes,21,no,no,cellular,6.0,may,231.0,2.0,-1.0,0.0,unknown,no,High Risk
30,entrepreneur,married,primary,no,501,yes,yes,cellular,6.0,may,323.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,secondary,no,1016,yes,yes,cellular,6.0,may,74.0,2.0,167.0,4.0,failure,no,High Risk
28,admin.,single,secondary,no,177,yes,yes,cellular,6.0,may,150.0,1.0,-1.0,0.0,unknown,no,High Risk
37,management,single,tertiary,no,1517,no,yes,cellular,6.0,may,60.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,primary,no,18,yes,yes,cellular,6.0,may,305.0,1.0,-1.0,0.0,unknown,no,High Risk
32,technician,single,secondary,yes,-92,yes,no,cellular,6.0,may,139.0,1.0,363.0,1.0,other,no,High Risk
29,technician,single,tertiary,no,-803,yes,yes,cellular,6.0,may,827.0,1.0,329.0,9.0,failure,no,High Risk
44,blue-collar,married,secondary,no,-225,yes,no,cellular,6.0,may,319.0,2.0,-1.0,0.0,unknown,no,High Risk
32,management,single,tertiary,no,-248,yes,yes,cellular,6.0,may,109.0,1.0,315.0,20.0,other,no,High Risk
26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6.0,may,207.0,1.0,363.0,2.0,failure,no,High Risk
38,housemaid,divorced,primary,no,0,yes,yes,cellular,6.0,may,79.0,2.0,166.0,7.0,failure,no,High Risk
26,blue-collar,single,primary,no,-295,yes,no,cellular,6.0,may,138.0,1.0,-1.0,0.0,unknown,no,High Risk
34,self-employed,married,primary,no,252,yes,yes,cellular,6.0,may,654.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,primary,yes,-542,yes,no,cellular,6.0,may,116.0,2.0,-1.0,0.0,unknown,no,High Risk
39,technician,divorced,secondary,no,530,yes,yes,cellular,6.0,may,68.0,1.0,-1.0,0.0,unknown,no,High Risk
36,technician,married,secondary,no,-78,yes,no,cellular,6.0,may,346.0,1.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,secondary,no,-360,yes,no,cellular,6.0,may,131.0,2.0,344.0,2.0,failure,no,High Risk
38,management,married,tertiary,no,-1884,yes,no,cellular,6.0,may,82.0,2.0,289.0,1.0,failure,no,High Risk
31,blue-collar,single,secondary,no,-190,yes,no,cellular,6.0,may,127.0,2.0,-1.0,0.0,unknown,no,High Risk
34,admin.,married,secondary,no,-429,yes,no,cellular,6.0,may,320.0,1.0,-1.0,0.0,unknown,no,High Risk
37,services,married,primary,yes,-483,yes,yes,cellular,6.0,may,222.0,2.0,168.0,3.0,failure,no,High Risk
35,management,single,tertiary,no,2576,yes,yes,cellular,6.0,may,136.0,3.0,273.0,4.0,failure,no,High Risk
33,management,single,tertiary,no,372,yes,yes,cellular,6.0,may,155.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,313,yes,yes,cellular,6.0,may,311.0,3.0,364.0,1.0,failure,no,High Risk
52,management,single,tertiary,no,-334,yes,no,cellular,6.0,may,402.0,2.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,secondary,no,1114,yes,yes,cellular,6.0,may,133.0,1.0,-1.0,0.0,unknown,no,High Risk
32,admin.,divorced,tertiary,no,-2,yes,no,cellular,6.0,may,103.0,3.0,168.0,1.0,failure,no,High Risk
44,technician,married,unknown,yes,-375,yes,yes,telephone,6.0,may,149.0,4.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,married,tertiary,no,417,yes,yes,cellular,6.0,may,523.0,2.0,363.0,2.0,failure,no,High Risk
34,admin.,single,primary,no,0,yes,yes,cellular,6.0,may,172.0,4.0,-1.0,0.0,unknown,no,High Risk
37,technician,married,secondary,no,146,yes,yes,cellular,6.0,may,82.0,2.0,356.0,2.0,failure,no,High Risk
32,blue-collar,married,primary,no,-6,yes,no,cellular,6.0,may,169.0,2.0,-1.0,0.0,unknown,no,High Risk
48,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,6.0,may,593.0,2.0,281.0,4.0,failure,no,High Risk
31,management,single,tertiary,no,59,yes,yes,cellular,6.0,may,1347.0,2.0,363.0,1.0,failure,yes,High Risk
32,admin.,married,secondary,yes,-166,yes,no,cellular,6.0,may,129.0,3.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,secondary,no,-940,yes,yes,cellular,6.0,may,206.0,2.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,single,secondary,no,-457,yes,no,cellular,6.0,may,270.0,4.0,366.0,2.0,failure,no,High Risk
31,services,married,secondary,no,-414,yes,no,cellular,6.0,may,1369.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,-1400,yes,no,telephone,6.0,may,309.0,3.0,355.0,4.0,failure,no,High Risk
39,unemployed,married,primary,no,1147,yes,yes,cellular,6.0,may,232.0,2.0,363.0,5.0,failure,no,High Risk
29,blue-collar,married,secondary,no,100,yes,yes,cellular,6.0,may,152.0,4.0,344.0,2.0,failure,no,High Risk
53,blue-collar,married,secondary,no,-71,yes,no,cellular,6.0,may,91.0,3.0,-1.0,0.0,unknown,no,High Risk
40,management,married,tertiary,no,1598,yes,yes,cellular,6.0,may,1074.0,4.0,344.0,3.0,failure,yes,High Risk
36,blue-collar,married,unknown,no,-400,yes,yes,cellular,6.0,may,362.0,2.0,307.0,1.0,failure,no,High Risk
30,blue-collar,married,secondary,no,-71,yes,no,cellular,6.0,may,165.0,2.0,-1.0,0.0,unknown,no,High Risk
57,management,married,primary,no,2911,yes,yes,telephone,6.0,may,276.0,2.0,-1.0,0.0,unknown,no,High Risk
31,management,married,tertiary,no,-692,yes,yes,cellular,6.0,may,117.0,2.0,-1.0,0.0,unknown,no,High Risk
31,self-employed,single,secondary,no,148,yes,yes,cellular,6.0,may,232.0,2.0,167.0,4.0,failure,no,High Risk
45,management,married,tertiary,no,-206,yes,no,cellular,6.0,may,337.0,2.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7.0,may,55.0,5.0,-1.0,0.0,unknown,no,High Risk
39,self-employed,married,secondary,no,1304,yes,yes,cellular,7.0,may,183.0,3.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,married,primary,no,-254,yes,no,cellular,7.0,may,210.0,2.0,346.0,1.0,other,no,High Risk
34,blue-collar,married,secondary,no,4,yes,yes,cellular,7.0,may,315.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,0,yes,yes,cellular,7.0,may,175.0,4.0,-1.0,0.0,unknown,no,High Risk
54,blue-collar,married,primary,no,-864,yes,no,telephone,7.0,may,755.0,3.0,363.0,5.0,failure,no,High Risk
54,management,married,primary,no,3185,yes,yes,cellular,7.0,may,187.0,1.0,-1.0,0.0,unknown,no,High Risk
34,unemployed,married,secondary,no,2173,yes,yes,cellular,7.0,may,370.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,-701,yes,yes,cellular,7.0,may,531.0,3.0,-1.0,0.0,unknown,no,High Risk
53,blue-collar,married,primary,no,0,yes,yes,cellular,7.0,may,263.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,married,secondary,no,-559,yes,yes,cellular,7.0,may,98.0,1.0,167.0,2.0,failure,no,High Risk
31,blue-collar,married,secondary,no,990,yes,yes,cellular,7.0,may,92.0,1.0,-1.0,0.0,unknown,no,High Risk
32,management,married,tertiary,no,2465,yes,yes,cellular,7.0,may,923.0,1.0,-1.0,0.0,unknown,yes,High Risk
41,blue-collar,married,primary,no,293,yes,yes,cellular,7.0,may,102.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,secondary,yes,87,yes,no,cellular,7.0,may,27.0,1.0,345.0,1.0,failure,no,High Risk
24,blue-collar,married,primary,no,-247,yes,no,cellular,7.0,may,203.0,1.0,-1.0,0.0,unknown,no,High Risk
33,technician,divorced,secondary,no,250,yes,yes,cellular,7.0,may,277.0,1.0,-1.0,0.0,unknown,no,High Risk
37,self-employed,single,tertiary,no,2441,yes,yes,cellular,7.0,may,248.0,1.0,-1.0,0.0,unknown,no,High Risk
29,admin.,single,secondary,no,-194,yes,no,cellular,7.0,may,127.0,1.0,-1.0,0.0,unknown,no,High Risk
37,services,married,secondary,no,343,yes,yes,cellular,7.0,may,104.0,1.0,304.0,7.0,failure,no,High Risk
33,admin.,married,secondary,no,-370,yes,no,cellular,7.0,may,261.0,1.0,345.0,1.0,failure,yes,High Risk
34,blue-collar,divorced,secondary,no,-131,yes,no,cellular,7.0,may,132.0,1.0,356.0,1.0,failure,no,High Risk
35,technician,divorced,secondary,no,44,yes,yes,cellular,7.0,may,366.0,1.0,167.0,2.0,failure,no,High Risk
32,technician,single,tertiary,no,514,yes,yes,cellular,7.0,may,138.0,1.0,168.0,1.0,failure,no,High Risk
26,other,divorced,secondary,no,-295,yes,no,cellular,7.0,may,556.0,1.0,-1.0,0.0,unknown,no,High Risk
32,services,married,secondary,no,426,yes,yes,cellular,7.0,may,383.0,1.0,339.0,1.0,other,no,High Risk
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7.0,may,141.0,8.0,297.0,2.0,other,no,High Risk
39,blue-collar,married,secondary,no,-219,yes,no,cellular,7.0,may,101.0,1.0,-1.0,0.0,unknown,no,High Risk
27,technician,single,secondary,no,-211,yes,no,cellular,7.0,may,146.0,1.0,349.0,3.0,failure,no,High Risk
32,technician,single,secondary,no,1210,yes,yes,cellular,7.0,may,107.0,1.0,344.0,4.0,failure,no,High Risk
40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7.0,may,87.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,single,primary,no,1147,yes,yes,telephone,7.0,may,29.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,single,secondary,no,-38,yes,no,cellular,7.0,may,48.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,single,secondary,yes,-177,yes,yes,cellular,7.0,may,193.0,1.0,-1.0,0.0,unknown,no,High Risk
36,admin.,single,secondary,no,0,yes,yes,telephone,7.0,may,63.0,1.0,168.0,3.0,failure,no,High Risk
36,management,single,tertiary,no,-679,yes,yes,cellular,7.0,may,172.0,1.0,93.0,1.0,failure,no,High Risk
58,retired,married,secondary,no,-324,yes,no,cellular,7.0,may,229.0,2.0,-1.0,0.0,unknown,no,High Risk
48,admin.,married,secondary,no,-30,yes,no,cellular,7.0,may,133.0,1.0,-1.0,0.0,unknown,no,High Risk
35,management,single,tertiary,no,1618,yes,yes,cellular,7.0,may,542.0,1.0,-1.0,0.0,unknown,yes,High Risk
27,technician,single,secondary,no,905,yes,yes,cellular,7.0,may,245.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7.0,may,234.0,1.0,356.0,2.0,failure,no,High Risk
38,entrepreneur,married,primary,no,-786,yes,no,cellular,7.0,may,126.0,1.0,-1.0,0.0,unknown,no,High Risk
34,technician,married,secondary,no,-1490,yes,yes,cellular,7.0,may,219.0,1.0,-1.0,0.0,unknown,no,High Risk
30,services,single,secondary,no,-271,yes,no,cellular,7.0,may,609.0,1.0,337.0,1.0,success,yes,High Risk
33,entrepreneur,married,tertiary,no,2179,yes,yes,cellular,7.0,may,217.0,1.0,167.0,2.0,other,no,High Risk
39,entrepreneur,divorced,secondary,no,-271,yes,no,cellular,7.0,may,406.0,1.0,-1.0,0.0,unknown,no,High Risk
55,blue-collar,divorced,secondary,no,-152,yes,no,cellular,7.0,may,36.0,3.0,-1.0,0.0,unknown,no,High Risk
24,admin.,married,secondary,no,61,yes,yes,cellular,7.0,may,278.0,1.0,343.0,2.0,other,no,High Risk
32,blue-collar,married,primary,no,-145,yes,yes,cellular,7.0,may,273.0,1.0,-1.0,0.0,unknown,no,High Risk
25,blue-collar,single,secondary,no,-392,yes,no,cellular,7.0,may,346.0,1.0,-1.0,0.0,unknown,no,High Risk
46,management,married,secondary,no,1363,yes,yes,cellular,7.0,may,60.0,4.0,-1.0,0.0,unknown,no,High Risk
59,admin.,single,secondary,no,2166,yes,yes,cellular,7.0,may,574.0,1.0,-1.0,0.0,unknown,yes,High Risk
39,technician,married,secondary,no,-475,yes,no,cellular,7.0,may,168.0,3.0,301.0,1.0,failure,no,High Risk
53,management,married,tertiary,no,34230,yes,yes,cellular,7.0,may,279.0,1.0,358.0,9.0,other,no,High Risk
37,blue-collar,married,secondary,no,7,yes,yes,cellular,7.0,may,336.0,1.0,-1.0,0.0,unknown,no,High Risk
41,services,single,secondary,no,-278,yes,no,cellular,7.0,may,17.0,5.0,360.0,3.0,failure,no,High Risk
48,blue-collar,married,secondary,yes,0,yes,yes,cellular,7.0,may,275.0,1.0,-1.0,0.0,unknown,no,High Risk
29,admin.,single,secondary,no,428,yes,yes,cellular,7.0,may,54.0,1.0,345.0,2.0,failure,no,High Risk
44,services,married,secondary,no,191,yes,yes,cellular,7.0,may,490.0,1.0,-1.0,0.0,unknown,no,High Risk
48,technician,married,secondary,no,-938,yes,no,cellular,7.0,may,134.0,1.0,344.0,2.0,failure,no,High Risk
46,technician,divorced,secondary,no,-1034,yes,yes,cellular,7.0,may,195.0,1.0,-1.0,0.0,unknown,no,High Risk
32,management,single,tertiary,no,-307,yes,yes,cellular,7.0,may,447.0,2.0,346.0,2.0,failure,no,High Risk
31,technician,married,secondary,no,504,yes,yes,cellular,7.0,may,52.0,2.0,-1.0,0.0,unknown,no,High Risk
56,services,divorced,secondary,no,72,yes,yes,cellular,7.0,may,263.0,1.0,357.0,4.0,failure,no,High Risk
42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7.0,may,155.0,1.0,282.0,5.0,failure,no,High Risk
40,technician,single,secondary,no,1001,yes,yes,cellular,7.0,may,148.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,married,secondary,no,-470,yes,no,cellular,7.0,may,275.0,2.0,-1.0,0.0,unknown,no,High Risk
35,technician,single,secondary,no,1467,yes,yes,cellular,7.0,may,381.0,1.0,-1.0,0.0,unknown,no,High Risk
51,blue-collar,divorced,primary,no,57,yes,yes,cellular,7.0,may,355.0,1.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,primary,no,206,yes,yes,cellular,7.0,may,118.0,1.0,-1.0,0.0,unknown,no,High Risk
50,management,married,secondary,no,0,yes,yes,cellular,7.0,may,55.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,-109,yes,yes,cellular,7.0,may,160.0,4.0,-1.0,0.0,unknown,no,High Risk
50,services,married,primary,no,5024,yes,yes,cellular,7.0,may,661.0,1.0,267.0,11.0,other,yes,High Risk
48,services,married,secondary,no,1323,yes,yes,cellular,7.0,may,99.0,1.0,-1.0,0.0,unknown,no,High Risk
51,technician,married,secondary,no,-1944,yes,no,cellular,7.0,may,623.0,1.0,-1.0,0.0,unknown,yes,High Risk
32,blue-collar,single,secondary,no,-219,yes,no,cellular,7.0,may,446.0,6.0,342.0,2.0,failure,no,High Risk
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7.0,may,263.0,1.0,293.0,3.0,failure,no,High Risk
38,technician,married,secondary,no,0,yes,yes,cellular,7.0,may,193.0,2.0,296.0,5.0,other,no,High Risk
25,services,married,secondary,no,51,yes,yes,cellular,7.0,may,159.0,2.0,357.0,2.0,failure,no,High Risk
45,admin.,single,secondary,no,-101,yes,no,cellular,7.0,may,101.0,1.0,301.0,1.0,failure,no,High Risk
49,blue-collar,married,secondary,no,-327,yes,no,cellular,7.0,may,423.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-99,yes,yes,cellular,7.0,may,258.0,2.0,-1.0,0.0,unknown,no,High Risk
59,management,divorced,tertiary,yes,-23,yes,no,telephone,7.0,may,287.0,2.0,-1.0,0.0,unknown,no,High Risk
56,blue-collar,married,unknown,no,982,yes,yes,cellular,7.0,may,135.0,2.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,divorced,secondary,no,-91,yes,yes,cellular,7.0,may,92.0,3.0,167.0,4.0,other,no,High Risk
24,technician,single,secondary,no,1371,yes,yes,cellular,7.0,may,166.0,2.0,-1.0,0.0,unknown,no,High Risk
37,management,divorced,tertiary,yes,-1,yes,yes,cellular,7.0,may,101.0,1.0,349.0,1.0,failure,no,High Risk
38,services,married,primary,no,0,yes,yes,cellular,7.0,may,127.0,1.0,171.0,2.0,other,no,High Risk
40,blue-collar,married,secondary,no,356,yes,yes,cellular,7.0,may,1254.0,3.0,365.0,1.0,failure,no,High Risk
24,management,single,tertiary,no,1085,no,yes,cellular,7.0,may,95.0,6.0,-1.0,0.0,unknown,no,High Risk
34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7.0,may,57.0,1.0,-1.0,0.0,unknown,no,High Risk
32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7.0,may,243.0,2.0,-1.0,0.0,unknown,no,High Risk
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7.0,may,308.0,1.0,335.0,3.0,failure,no,High Risk
28,admin.,married,secondary,no,-393,yes,yes,cellular,7.0,may,247.0,2.0,349.0,2.0,failure,no,High Risk
52,management,married,tertiary,no,-1224,yes,no,cellular,7.0,may,253.0,4.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,divorced,primary,yes,78,yes,no,cellular,7.0,may,227.0,2.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,secondary,no,417,yes,yes,cellular,7.0,may,188.0,2.0,366.0,2.0,other,no,High Risk
56,technician,married,secondary,no,264,yes,yes,cellular,7.0,may,639.0,2.0,280.0,5.0,success,no,High Risk
42,blue-collar,married,primary,no,0,yes,yes,cellular,7.0,may,209.0,2.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7.0,may,202.0,2.0,349.0,1.0,other,no,High Risk
51,management,married,tertiary,no,1854,yes,yes,cellular,7.0,may,166.0,3.0,338.0,2.0,failure,no,High Risk
38,admin.,divorced,tertiary,no,2801,yes,yes,cellular,7.0,may,252.0,2.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,secondary,no,660,yes,yes,cellular,7.0,may,93.0,4.0,168.0,3.0,failure,no,High Risk
29,blue-collar,married,secondary,no,-20,yes,no,cellular,7.0,may,140.0,3.0,-1.0,0.0,unknown,no,High Risk
37,unemployed,single,secondary,no,490,yes,yes,cellular,7.0,may,739.0,2.0,325.0,3.0,failure,no,High Risk
43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7.0,may,300.0,2.0,-1.0,0.0,unknown,no,High Risk
28,admin.,single,secondary,no,-181,yes,yes,cellular,7.0,may,429.0,2.0,343.0,4.0,failure,no,High Risk
32,management,divorced,tertiary,yes,-277,yes,no,cellular,7.0,may,196.0,3.0,-1.0,0.0,unknown,no,High Risk
32,technician,single,tertiary,no,2626,yes,yes,cellular,7.0,may,217.0,2.0,351.0,2.0,other,no,High Risk
32,admin.,married,secondary,no,203,yes,yes,cellular,7.0,may,219.0,2.0,-1.0,0.0,unknown,no,High Risk
36,management,divorced,tertiary,no,-252,yes,no,cellular,7.0,may,235.0,2.0,293.0,1.0,other,no,High Risk
24,services,single,secondary,no,638,yes,yes,cellular,7.0,may,792.0,3.0,-1.0,0.0,unknown,yes,High Risk
46,technician,divorced,secondary,no,-154,yes,no,cellular,7.0,may,215.0,2.0,294.0,1.0,failure,no,High Risk
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7.0,may,553.0,3.0,288.0,1.0,other,yes,High Risk
45,services,divorced,secondary,no,608,yes,yes,cellular,7.0,may,1135.0,3.0,323.0,30.0,failure,yes,High Risk
30,management,married,tertiary,no,86,yes,yes,cellular,7.0,may,255.0,6.0,169.0,3.0,failure,no,High Risk
52,management,married,tertiary,no,0,yes,yes,cellular,7.0,may,541.0,3.0,343.0,5.0,failure,no,High Risk
37,blue-collar,married,secondary,no,-158,yes,yes,cellular,7.0,may,892.0,2.0,-1.0,0.0,unknown,no,High Risk
57,technician,married,secondary,no,3071,yes,yes,cellular,7.0,may,63.0,3.0,-1.0,0.0,unknown,no,High Risk
24,technician,single,secondary,no,-540,yes,no,cellular,7.0,may,190.0,2.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,0,yes,yes,cellular,7.0,may,172.0,2.0,-1.0,0.0,unknown,no,High Risk
46,retired,married,primary,no,-35,yes,no,cellular,7.0,may,304.0,3.0,-1.0,0.0,unknown,no,High Risk
45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,7.0,may,878.0,3.0,170.0,5.0,failure,yes,High Risk
46,technician,married,secondary,no,-408,yes,yes,telephone,7.0,may,138.0,4.0,286.0,1.0,other,no,High Risk
27,blue-collar,married,secondary,yes,-584,yes,no,cellular,7.0,may,411.0,2.0,-1.0,0.0,unknown,no,High Risk
